1.049067699999999936e+00	1.048772599999999944e+00	-4.803679899999999808e-03	-2.454369299999999976e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.073601500000000097e+00	1.072571200000000058e+00	-1.076491599999999937e-02	-3.436117000000000199e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.098135300000000036e+00	1.095670900000000003e+00	-1.903011699999999917e-02	-4.417864699999999867e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.122669200000000034e+00	1.117849199999999987e+00	-2.951968400000000090e-02	-5.399612400000000090e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.147202999999999973e+00	1.138892599999999922e+00	-4.213259700000000080e-02	-6.381360099999999758e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.171736899999999970e+00	1.158598299999999970e+00	-5.674738700000000330e-02	-7.363107800000000536e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.196270699999999909e+00	1.176776700000000009e+00	-7.322330500000000242e-02	-8.344855500000000204e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.220804500000000070e+00	1.193252600000000108e+00	-9.140167899999999956e-02	-9.326603199999999871e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.245338400000000068e+00	1.207867400000000035e+00	-1.111074400000000018e-01	-1.030835100000000004e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.269872200000000007e+00	1.220480299999999962e+00	-1.321508200000000022e-01	-1.129009900000000011e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.294405999999999946e+00	1.230969900000000061e+00	-1.543291400000000035e-01	-1.227184599999999959e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.318939899999999943e+00	1.239235099999999923e+00	-1.774288300000000096e-01	-1.325359399999999965e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.343473700000000104e+00	1.245196299999999923e+00	-2.012274199999999902e-01	-1.423534199999999972e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.368007600000000101e+00	1.248796199999999912e+00	-2.254957099999999881e-01	-1.521708899999999920e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.392541400000000040e+00	1.250000000000000000e+00	-2.500000000000000000e-01	-1.619883699999999926e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.417075199999999979e+00	1.248796199999999912e+00	-2.745042899999999841e-01	-1.718058499999999933e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.441609099999999977e+00	1.245196299999999923e+00	-2.987725800000000098e-01	-1.816233299999999939e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.466142899999999916e+00	1.239235099999999923e+00	-3.225711700000000182e-01	-1.914408000000000110e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.490676700000000077e+00	1.230969900000000061e+00	-3.456708600000000242e-01	-2.012582800000000116e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.515210600000000074e+00	1.220480299999999962e+00	-3.678491799999999978e-01	-2.110757599999999901e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.539744400000000013e+00	1.207867400000000035e+00	-3.888925599999999982e-01	-2.208932299999999849e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
1.564278300000000010e+00	1.193252600000000108e+00	-4.085983200000000148e-01	-2.307107100000000077e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
